day,hour,is_peak,day_type,station_name,boarding,alighting
74,17,1,WEEKDAY,JLN Stadium,361,298
74,17,1,WEEKDAY,Kaloor,737,838
74,17,1,WEEKDAY,Lissie,358,228
74,17,1,WEEKDAY,Maharajas College,311,342
74,17,1,WEEKDAY,Ernakulam South,851,711
74,17,1,WEEKDAY,Kadavanthra,409,375
74,17,1,WEEKDAY,Elamkulam,372,339
74,17,1,WEEKDAY,Vyttila,652,601
74,17,1,WEEKDAY,Thaikoodam,288,288
74,17,1,WEEKDAY,Petta,204,344
74,17,1,WEEKDAY,Vadakkekotta,422,261
74,17,1,WEEKDAY,SN Junction,356,345
74,17,1,WEEKDAY,Tripunithura,359,320
74,18,1,WEEKDAY,Aluva,937,867
74,18,1,WEEKDAY,Pulinchodu,316,308
74,18,1,WEEKDAY,Companypady,416,261
74,18,1,WEEKDAY,Ambattukavu,352,222
74,18,1,WEEKDAY,Muttom,274,241
74,18,1,WEEKDAY,Kalamassery,306,250
74,18,1,WEEKDAY,CUSAT,349,320
74,18,1,WEEKDAY,Pathadipalam,280,329
74,18,1,WEEKDAY,Edappally,643,655
74,18,1,WEEKDAY,Changampuzha Park,309,240
74,18,1,WEEKDAY,Palarivattom,342,356
74,18,1,WEEKDAY,JLN Stadium,372,264
74,18,1,WEEKDAY,Kaloor,774,780
74,18,1,WEEKDAY,Lissie,321,251
74,18,1,WEEKDAY,Maharajas College,359,289
74,18,1,WEEKDAY,Ernakulam South,691,889
74,18,1,WEEKDAY,Kadavanthra,334,151
74,18,1,WEEKDAY,Elamkulam,361,287
74,18,1,WEEKDAY,Vyttila,782,621
74,18,1,WEEKDAY,Thaikoodam,395,275
74,18,1,WEEKDAY,Petta,197,232
74,18,1,WEEKDAY,Vadakkekotta,326,292
74,18,1,WEEKDAY,SN Junction,286,316
74,18,1,WEEKDAY,Tripunithura,259,283
74,19,1,WEEKDAY,Aluva,827,672
74,19,1,WEEKDAY,Pulinchodu,378,352
74,19,1,WEEKDAY,Companypady,328,300
74,19,1,WEEKDAY,Ambattukavu,369,312
74,19,1,WEEKDAY,Muttom,320,335
74,19,1,WEEKDAY,Kalamassery,415,276
74,19,1,WEEKDAY,CUSAT,302,355
74,19,1,WEEKDAY,Pathadipalam,289,229
74,19,1,WEEKDAY,Edappally,796,843
74,19,1,WEEKDAY,Changampuzha Park,414,295
74,19,1,WEEKDAY,Palarivattom,337,300
74,19,1,WEEKDAY,JLN Stadium,319,290
74,19,1,WEEKDAY,Kaloor,879,836
74,19,1,WEEKDAY,Lissie,438,340
74,19,1,WEEKDAY,Maharajas College,341,281
74,19,1,WEEKDAY,Ernakulam South,640,551
74,19,1,WEEKDAY,Kadavanthra,285,399
74,19,1,WEEKDAY,Elamkulam,336,238
74,19,1,WEEKDAY,Vyttila,842,691
74,19,1,WEEKDAY,Thaikoodam,377,438
74,19,1,WEEKDAY,Petta,314,280
74,19,1,WEEKDAY,Vadakkekotta,315,332
74,19,1,WEEKDAY,SN Junction,268,276
74,19,1,WEEKDAY,Tripunithura,283,273
74,20,1,WEEKDAY,Aluva,974,671
74,20,1,WEEKDAY,Pulinchodu,393,267
74,20,1,WEEKDAY,Companypady,300,270
74,20,1,WEEKDAY,Ambattukavu,420,310
74,20,1,WEEKDAY,Muttom,249,332
74,20,1,WEEKDAY,Kalamassery,305,300
74,20,1,WEEKDAY,CUSAT,258,214
74,20,1,WEEKDAY,Pathadipalam,335,259
74,20,1,WEEKDAY,Edappally,788,762
74,20,1,WEEKDAY,Changampuzha Park,277,404
74,20,1,WEEKDAY,Palarivattom,411,348
74,20,1,WEEKDAY,JLN Stadium,374,317
74,20,1,WEEKDAY,Kaloor,779,734
74,20,1,WEEKDAY,Lissie,340,292
74,20,1,WEEKDAY,Maharajas College,256,297
74,20,1,WEEKDAY,Ernakulam South,704,763
74,20,1,WEEKDAY,Kadavanthra,318,257
74,20,1,WEEKDAY,Elamkulam,287,274
74,20,1,WEEKDAY,Vyttila,890,820
74,20,1,WEEKDAY,Thaikoodam,341,194
74,20,1,WEEKDAY,Petta,404,255
74,20,1,WEEKDAY,Vadakkekotta,381,291
74,20,1,WEEKDAY,SN Junction,306,279
74,20,1,WEEKDAY,Tripunithura,258,211
74,21,0,WEEKDAY,Aluva,321,331
74,21,0,WEEKDAY,Pulinchodu,123,169
74,21,0,WEEKDAY,Companypady,110,162
74,21,0,WEEKDAY,Ambattukavu,140,151
74,21,0,WEEKDAY,Muttom,138,147
74,21,0,WEEKDAY,Kalamassery,128,136
74,21,0,WEEKDAY,CUSAT,101,145
74,21,0,WEEKDAY,Pathadipalam,167,142
74,21,0,WEEKDAY,Edappally,371,350
74,21,0,WEEKDAY,Changampuzha Park,143,91
74,21,0,WEEKDAY,Palarivattom,166,159
74,21,0,WEEKDAY,JLN Stadium,186,108
74,21,0,WEEKDAY,Kaloor,386,346
74,21,0,WEEKDAY,Lissie,143,145
74,21,0,WEEKDAY,Maharajas College,181,99
74,21,0,WEEKDAY,Ernakulam South,383,354
74,21,0,WEEKDAY,Kadavanthra,144,122
74,21,0,WEEKDAY,Elamkulam,132,127
74,21,0,WEEKDAY,Vyttila,337,334
74,21,0,WEEKDAY,Thaikoodam,124,162
74,21,0,WEEKDAY,Petta,125,117
74,21,0,WEEKDAY,Vadakkekotta,130,87
74,21,0,WEEKDAY,SN Junction,150,164
74,21,0,WEEKDAY,Tripunithura,154,77
74,22,0,WEEKDAY,Aluva,299,300
74,22,0,WEEKDAY,Pulinchodu,162,135
74,22,0,WEEKDAY,Companypady,177,90
74,22,0,WEEKDAY,Ambattukavu,126,145
74,22,0,WEEKDAY,Muttom,142,176
74,22,0,WEEKDAY,Kalamassery,146,82
74,22,0,WEEKDAY,CUSAT,126,122
74,22,0,WEEKDAY,Pathadipalam,121,110
74,22,0,WEEKDAY,Edappally,374,392
74,22,0,WEEKDAY,Changampuzha Park,152,95
74,22,0,WEEKDAY,Palarivattom,167,162
74,22,0,WEEKDAY,JLN Stadium,156,143
74,22,0,WEEKDAY,Kaloor,347,342
74,22,0,WEEKDAY,Lissie,182,157
74,22,0,WEEKDAY,Maharajas College,121,94
74,22,0,WEEKDAY,Ernakulam South,369,369
74,22,0,WEEKDAY,Kadavanthra,117,153
74,22,0,WEEKDAY,Elamkulam,153,172
74,22,0,WEEKDAY,Vyttila,345,337
74,22,0,WEEKDAY,Thaikoodam,176,121
74,22,0,WEEKDAY,Petta,161,99
74,22,0,WEEKDAY,Vadakkekotta,179,161
74,22,0,WEEKDAY,SN Junction,150,141
74,22,0,WEEKDAY,Tripunithura,133,145
75,6,0,WEEKEND,Aluva,271,263
75,6,0,WEEKEND,Pulinchodu,136,98
75,6,0,WEEKEND,Companypady,135,106
75,6,0,WEEKEND,Ambattukavu,130,81
75,6,0,WEEKEND,Muttom,115,98
75,6,0,WEEKEND,Kalamassery,87,110
75,6,0,WEEKEND,CUSAT,136,74
75,6,0,WEEKEND,Pathadipalam,98,70
75,6,0,WEEKEND,Edappally,194,248
75,6,0,WEEKEND,Changampuzha Park,115,96
75,6,0,WEEKEND,Palarivattom,91,77
75,6,0,WEEKEND,JLN Stadium,93,94
75,6,0,WEEKEND,Kaloor,249,251
75,6,0,WEEKEND,Lissie,156,108
75,6,0,WEEKEND,Maharajas College,118,99
75,6,0,WEEKEND,Ernakulam South,312,233
75,6,0,WEEKEND,Kadavanthra,96,110
75,6,0,WEEKEND,Elamkulam,107,95
75,6,0,WEEKEND,Vyttila,313,300
75,6,0,WEEKEND,Thaikoodam,94,65
75,6,0,WEEKEND,Petta,92,85
75,6,0,WEEKEND,Vadakkekotta,104,73
75,6,0,WEEKEND,SN Junction,119,107
75,6,0,WEEKEND,Tripunithura,92,97
75,7,1,WEEKEND,Aluva,722,553
75,7,1,WEEKEND,Pulinchodu,306,252
75,7,1,WEEKEND,Companypady,238,244
75,7,1,WEEKEND,Ambattukavu,184,181
75,7,1,WEEKEND,Muttom,220,236
75,7,1,WEEKEND,Kalamassery,272,207
75,7,1,WEEKEND,CUSAT,269,182
75,7,1,WEEKEND,Pathadipalam,298,208
75,7,1,WEEKEND,Edappally,612,607
75,7,1,WEEKEND,Changampuzha Park,212,209
75,7,1,WEEKEND,Palarivattom,195,255
75,7,1,WEEKEND,JLN Stadium,197,253
75,7,1,WEEKEND,Kaloor,661,600
75,7,1,WEEKEND,Lissie,250,211
75,7,1,WEEKEND,Maharajas College,204,211
75,7,1,WEEKEND,Ernakulam South,676,586
75,7,1,WEEKEND,Kadavanthra,207,186
75,7,1,WEEKEND,Elamkulam,202,256
75,7,1,WEEKEND,Vyttila,611,592
75,7,1,WEEKEND,Thaikoodam,257,154
75,7,1,WEEKEND,Petta,271,140
75,7,1,WEEKEND,Vadakkekotta,275,232
75,7,1,WEEKEND,SN Junction,233,171
75,7,1,WEEKEND,Tripunithura,221,225
75,8,1,WEEKEND,Aluva,610,621
75,8,1,WEEKEND,Pulinchodu,226,149
75,8,1,WEEKEND,Companypady,246,261
75,8,1,WEEKEND,Ambattukavu,354,294
75,8,1,WEEKEND,Muttom,314,161
75,8,1,WEEKEND,Kalamassery,176,249
75,8,1,WEEKEND,CUSAT,285,178
75,8,1,WEEKEND,Pathadipalam,262,194
75,8,1,WEEKEND,Edappally,740,555
75,8,1,WEEKEND,Changampuzha Park,208,219
75,8,1,WEEKEND,Palarivattom,273,250
75,8,1,WEEKEND,JLN Stadium,230,179
75,8,1,WEEKEND,Kaloor,656,596
75,8,1,WEEKEND,Lissie,245,225
75,8,1,WEEKEND,Maharajas College,231,249
75,8,1,WEEKEND,Ernakulam South,475,619
75,8,1,WEEKEND,Kadavanthra,228,255
75,8,1,WEEKEND,Elamkulam,298,263
75,8,1,WEEKEND,Vyttila,587,692
75,8,1,WEEKEND,Thaikoodam,220,219
75,8,1,WEEKEND,Petta,250,176
75,8,1,WEEKEND,Vadakkekotta,251,231
75,8,1,WEEKEND,SN Junction,241,176
75,8,1,WEEKEND,Tripunithura,225,305
75,9,1,WEEKEND,Aluva,535,518
75,9,1,WEEKEND,Pulinchodu,204,197
75,9,1,WEEKEND,Companypady,249,189
75,9,1,WEEKEND,Ambattukavu,213,206
75,9,1,WEEKEND,Muttom,357,242
75,9,1,WEEKEND,Kalamassery,192,213
75,9,1,WEEKEND,CUSAT,229,239
75,9,1,WEEKEND,Pathadipalam,266,258
75,9,1,WEEKEND,Edappally,475,544
75,9,1,WEEKEND,Changampuzha Park,265,224
75,9,1,WEEKEND,Palarivattom,267,250
75,9,1,WEEKEND,JLN Stadium,281,177
75,9,1,WEEKEND,Kaloor,648,747
75,9,1,WEEKEND,Lissie,267,261
75,9,1,WEEKEND,Maharajas College,231,296
75,9,1,WEEKEND,Ernakulam South,635,546
75,9,1,WEEKEND,Kadavanthra,228,180
75,9,1,WEEKEND,Elamkulam,240,198
75,9,1,WEEKEND,Vyttila,531,553
75,9,1,WEEKEND,Thaikoodam,246,186
75,9,1,WEEKEND,Petta,226,223
75,9,1,WEEKEND,Vadakkekotta,240,293
75,9,1,WEEKEND,SN Junction,268,221
75,9,1,WEEKEND,Tripunithura,234,209
75,10,1,WEEKEND,Aluva,635,605
75,10,1,WEEKEND,Pulinchodu,211,196
75,10,1,WEEKEND,Companypady,232,221
75,10,1,WEEKEND,Ambattukavu,220,221
75,10,1,WEEKEND,Muttom,237,242
75,10,1,WEEKEND,Kalamassery,253,237
75,10,1,WEEKEND,CUSAT,285,223
75,10,1,WEEKEND,Pathadipalam,216,225
75,10,1,WEEKEND,Edappally,557,538
75,10,1,WEEKEND,Changampuzha Park,308,157
75,10,1,WEEKEND,Palarivattom,283,172
75,10,1,WEEKEND,JLN Stadium,251,252
75,10,1,WEEKEND,Kaloor,437,520
75,10,1,WEEKEND,Lissie,216,190
75,10,1,WEEKEND,Maharajas College,237,165
75,10,1,WEEKEND,Ernakulam South,631,610
75,10,1,WEEKEND,Kadavanthra,216,185
75,10,1,WEEKEND,Elamkulam,240,213
75,10,1,WEEKEND,Vyttila,630,624
75,10,1,WEEKEND,Thaikoodam,208,171
75,10,1,WEEKEND,Petta,292,154
75,10,1,WEEKEND,Vadakkekotta,200,233
75,10,1,WEEKEND,SN Junction,192,231
75,10,1,WEEKEND,Tripunithura,267,239
75,11,0,WEEKEND,Aluva,275,217
75,11,0,WEEKEND,Pulinchodu,83,132
75,11,0,WEEKEND,Companypady,118,104
75,11,0,WEEKEND,Ambattukavu,102,96
75,11,0,WEEKEND,Muttom,60,102
75,11,0,WEEKEND,Kalamassery,88,84
75,11,0,WEEKEND,CUSAT,97,102
75,11,0,WEEKEND,Pathadipalam,115,109
75,11,0,WEEKEND,Edappally,314,312
75,11,0,WEEKEND,Changampuzha Park,88,93
75,11,0,WEEKEND,Palarivattom,82,117
75,11,0,WEEKEND,JLN Stadium,106,121
75,11,0,WEEKEND,Kaloor,315,263
75,11,0,WEEKEND,Lissie,89,85
75,11,0,WEEKEND,Maharajas College,123,102
75,11,0,WEEKEND,Ernakulam South,324,241
75,11,0,WEEKEND,Kadavanthra,109,102
75,11,0,WEEKEND,Elamkulam,138,95
75,11,0,WEEKEND,Vyttila,269,211
75,11,0,WEEKEND,Thaikoodam,139,110
75,11,0,WEEKEND,Petta,99,80
75,11,0,WEEKEND,Vadakkekotta,101,62
75,11,0,WEEKEND,SN Junction,154,74
75,11,0,WEEKEND,Tripunithura,115,105
75,12,0,WEEKEND,Aluva,275,228
75,12,0,WEEKEND,Pulinchodu,127,84
75,12,0,WEEKEND,Companypady,88,106
75,12,0,WEEKEND,Ambattukavu,119,84
75,12,0,WEEKEND,Muttom,85,119
75,12,0,WEEKEND,Kalamassery,104,108
75,12,0,WEEKEND,CUSAT,105,92
75,12,0,WEEKEND,Pathadipalam,145,87
75,12,0,WEEKEND,Edappally,272,218
75,12,0,WEEKEND,Changampuzha Park,124,107
75,12,0,WEEKEND,Palarivattom,106,88
75,12,0,WEEKEND,JLN Stadium,125,92
75,12,0,WEEKEND,Kaloor,308,242
75,12,0,WEEKEND,Lissie,117,91
75,12,0,WEEKEND,Maharajas College,89,81
75,12,0,WEEKEND,Ernakulam South,264,243
75,12,0,WEEKEND,Kadavanthra,109,117
75,12,0,WEEKEND,Elamkulam,78,106
75,12,0,WEEKEND,Vyttila,256,267
75,12,0,WEEKEND,Thaikoodam,118,113
75,12,0,WEEKEND,Petta,109,101
75,12,0,WEEKEND,Vadakkekotta,91,94
75,12,0,WEEKEND,SN Junction,87,109
75,12,0,WEEKEND,Tripunithura,96,83
75,13,0,WEEKEND,Aluva,298,232
75,13,0,WEEKEND,Pulinchodu,126,95
75,13,0,WEEKEND,Companypady,104,115
75,13,0,WEEKEND,Ambattukavu,85,73
75,13,0,WEEKEND,Muttom,112,79
75,13,0,WEEKEND,Kalamassery,112,90
75,13,0,WEEKEND,CUSAT,101,112
75,13,0,WEEKEND,Pathadipalam,81,97
75,13,0,WEEKEND,Edappally,385,248
75,13,0,WEEKEND,Changampuzha Park,104,88
75,13,0,WEEKEND,Palarivattom,109,107
75,13,0,WEEKEND,JLN Stadium,110,80
75,13,0,WEEKEND,Kaloor,235,305
75,13,0,WEEKEND,Lissie,119,109
75,13,0,WEEKEND,Maharajas College,104,66
75,13,0,WEEKEND,Ernakulam South,320,265
75,13,0,WEEKEND,Kadavanthra,91,55
75,13,0,WEEKEND,Elamkulam,109,117
75,13,0,WEEKEND,Vyttila,253,296
75,13,0,WEEKEND,Thaikoodam,113,94
75,13,0,WEEKEND,Petta,111,109
75,13,0,WEEKEND,Vadakkekotta,125,81
75,13,0,WEEKEND,SN Junction,86,82
75,13,0,WEEKEND,Tripunithura,109,116
75,14,0,WEEKEND,Aluva,264,246
75,14,0,WEEKEND,Pulinchodu,100,114
75,14,0,WEEKEND,Companypady,101,120
75,14,0,WEEKEND,Ambattukavu,105,85
75,14,0,WEEKEND,Muttom,88,123
75,14,0,WEEKEND,Kalamassery,94,102
75,14,0,WEEKEND,CUSAT,133,83
75,14,0,WEEKEND,Pathadipalam,117,92
75,14,0,WEEKEND,Edappally,279,278
75,14,0,WEEKEND,Changampuzha Park,130,120
75,14,0,WEEKEND,Palarivattom,116,103
75,14,0,WEEKEND,JLN Stadium,121,78
75,14,0,WEEKEND,Kaloor,230,284
75,14,0,WEEKEND,Lissie,82,96
75,14,0,WEEKEND,Maharajas College,85,93
75,14,0,WEEKEND,Ernakulam South,268,253
75,14,0,WEEKEND,Kadavanthra,123,66
75,14,0,WEEKEND,Elamkulam,122,87
75,14,0,WEEKEND,Vyttila,225,247
75,14,0,WEEKEND,Thaikoodam,110,129
75,14,0,WEEKEND,Petta,55,74
75,14,0,WEEKEND,Vadakkekotta,104,117
75,14,0,WEEKEND,SN Junction,112,110
75,14,0,WEEKEND,Tripunithura,102,118
75,15,0,WEEKEND,Aluva,247,210
75,15,0,WEEKEND,Pulinchodu,95,102
75,15,0,WEEKEND,Companypady,116,106
75,15,0,WEEKEND,Ambattukavu,66,110
75,15,0,WEEKEND,Muttom,100,104
75,15,0,WEEKEND,Kalamassery,77,71
75,15,0,WEEKEND,CUSAT,102,107
75,15,0,WEEKEND,Pathadipalam,109,87
75,15,0,WEEKEND,Edappally,203,254
75,15,0,WEEKEND,Changampuzha Park,101,97
75,15,0,WEEKEND,Palarivattom,111,49
75,15,0,WEEKEND,JLN Stadium,88,90
75,15,0,WEEKEND,Kaloor,309,240
75,15,0,WEEKEND,Lissie,123,88
75,15,0,WEEKEND,Maharajas College,111,108
75,15,0,WEEKEND,Ernakulam South,295,244
75,15,0,WEEKEND,Kadavanthra,104,95
75,15,0,WEEKEND,Elamkulam,114,72
75,15,0,WEEKEND,Vyttila,265,188
75,15,0,WEEKEND,Thaikoodam,93,79
75,15,0,WEEKEND,Petta,128,84
75,15,0,WEEKEND,Vadakkekotta,109,108
75,15,0,WEEKEND,SN Junction,111,104
75,15,0,WEEKEND,Tripunithura,104,99
75,16,0,WEEKEND,Aluva,304,310
75,16,0,WEEKEND,Pulinchodu,70,96
75,16,0,WEEKEND,Companypady,74,118
75,16,0,WEEKEND,Ambattukavu,77,62
75,16,0,WEEKEND,Muttom,169,94
75,16,0,WEEKEND,Kalamassery,115,142
75,16,0,WEEKEND,CUSAT,132,112
75,16,0,WEEKEND,Pathadipalam,122,84
75,16,0,WEEKEND,Edappally,242,198
75,16,0,WEEKEND,Changampuzha Park,118,104
75,16,0,WEEKEND,Palarivattom,125,97
75,16,0,WEEKEND,JLN Stadium,93,99
75,16,0,WEEKEND,Kaloor,282,212
75,16,0,WEEKEND,Lissie,123,95
75,16,0,WEEKEND,Maharajas College,113,111
75,16,0,WEEKEND,Ernakulam South,261,237
75,16,0,WEEKEND,Kadavanthra,171,117
75,16,0,WEEKEND,Elamkulam,98,95
75,16,0,WEEKEND,Vyttila,275,228
75,16,0,WEEKEND,Thaikoodam,86,89
75,16,0,WEEKEND,Petta,130,95
75,16,0,WEEKEND,Vadakkekotta,101,94
75,16,0,WEEKEND,SN Junction,89,94
75,16,0,WEEKEND,Tripunithura,94,87
75,17,1,WEEKEND,Aluva,600,566
75,17,1,WEEKEND,Pulinchodu,168,231
75,17,1,WEEKEND,Companypady,222,201
75,17,1,WEEKEND,Ambattukavu,282,157
75,17,1,WEEKEND,Muttom,244,259
75,17,1,WEEKEND,Kalamassery,258,221
75,17,1,WEEKEND,CUSAT,269,218
75,17,1,WEEKEND,Pathadipalam,197,237
75,17,1,WEEKEND,Edappally,729,410
75,17,1,WEEKEND,Changampuzha Park,222,208
75,17,1,WEEKEND,Palarivattom,187,194
75,17,1,WEEKEND,JLN Stadium,327,151
75,17,1,WEEKEND,Kaloor,579,580
75,17,1,WEEKEND,Lissie,213,238
75,17,1,WEEKEND,Maharajas College,237,219
75,17,1,WEEKEND,Ernakulam South,642,624
75,17,1,WEEKEND,Kadavanthra,228,191
75,17,1,WEEKEND,Elamkulam,284,135
75,17,1,WEEKEND,Vyttila,764,570
75,17,1,WEEKEND,Thaikoodam,210,153
75,17,1,WEEKEND,Petta,261,121
75,17,1,WEEKEND,Vadakkekotta,212,215
75,17,1,WEEKEND,SN Junction,209,149
75,17,1,WEEKEND,Tripunithura,263,164
75,18,1,WEEKEND,Aluva,548,699
75,18,1,WEEKEND,Pulinchodu,241,137
75,18,1,WEEKEND,Companypady,213,281
75,18,1,WEEKEND,Ambattukavu,266,170
75,18,1,WEEKEND,Muttom,326,222
75,18,1,WEEKEND,Kalamassery,235,176
75,18,1,WEEKEND,CUSAT,226,194
75,18,1,WEEKEND,Pathadipalam,299,262
75,18,1,WEEKEND,Edappally,623,568
75,18,1,WEEKEND,Changampuzha Park,214,179
75,18,1,WEEKEND,Palarivattom,185,291
75,18,1,WEEKEND,JLN Stadium,247,154
75,18,1,WEEKEND,Kaloor,509,511
75,18,1,WEEKEND,Lissie,283,215
75,18,1,WEEKEND,Maharajas College,257,210
75,18,1,WEEKEND,Ernakulam South,756,583
75,18,1,WEEKEND,Kadavanthra,322,210
75,18,1,WEEKEND,Elamkulam,286,182
75,18,1,WEEKEND,Vyttila,596,513
75,18,1,WEEKEND,Thaikoodam,288,246
75,18,1,WEEKEND,Petta,268,223
75,18,1,WEEKEND,Vadakkekotta,251,166
75,18,1,WEEKEND,SN Junction,220,190
75,18,1,WEEKEND,Tripunithura,205,186
75,19,1,WEEKEND,Aluva,570,597
75,19,1,WEEKEND,Pulinchodu,192,194
75,19,1,WEEKEND,Companypady,233,179
75,19,1,WEEKEND,Ambattukavu,241,243
75,19,1,WEEKEND,Muttom,282,217
75,19,1,WEEKEND,Kalamassery,220,220
75,19,1,WEEKEND,CUSAT,250,174
75,19,1,WEEKEND,Pathadipalam,264,189
75,19,1,WEEKEND,Edappally,491,408
75,19,1,WEEKEND,Changampuzha Park,241,212
75,19,1,WEEKEND,Palarivattom,164,220
75,19,1,WEEKEND,JLN Stadium,222,233
75,19,1,WEEKEND,Kaloor,579,465
75,19,1,WEEKEND,Lissie,279,175
75,19,1,WEEKEND,Maharajas College,270,185
75,19,1,WEEKEND,Ernakulam South,607,603
75,19,1,WEEKEND,Kadavanthra,267,225
75,19,1,WEEKEND,Elamkulam,285,202
75,19,1,WEEKEND,Vyttila,705,492
75,19,1,WEEKEND,Thaikoodam,271,184
75,19,1,WEEKEND,Petta,245,234
75,19,1,WEEKEND,Vadakkekotta,210,311
75,19,1,WEEKEND,SN Junction,195,276
75,19,1,WEEKEND,Tripunithura,262,169
75,20,1,WEEKEND,Aluva,466,519
75,20,1,WEEKEND,Pulinchodu,272,216
75,20,1,WEEKEND,Companypady,213,205
75,20,1,WEEKEND,Ambattukavu,212,189
75,20,1,WEEKEND,Muttom,189,235
75,20,1,WEEKEND,Kalamassery,236,233
75,20,1,WEEKEND,CUSAT,300,213
75,20,1,WEEKEND,Pathadipalam,205,193
75,20,1,WEEKEND,Edappally,613,559
75,20,1,WEEKEND,Changampuzha Park,257,190
75,20,1,WEEKEND,Palarivattom,250,226
75,20,1,WEEKEND,JLN Stadium,267,221
75,20,1,WEEKEND,Kaloor,527,544
75,20,1,WEEKEND,Lissie,299,180
75,20,1,WEEKEND,Maharajas College,260,193
75,20,1,WEEKEND,Ernakulam South,590,417
75,20,1,WEEKEND,Kadavanthra,196,192
75,20,1,WEEKEND,Elamkulam,306,189
75,20,1,WEEKEND,Vyttila,384,662
75,20,1,WEEKEND,Thaikoodam,274,198
75,20,1,WEEKEND,Petta,254,179
75,20,1,WEEKEND,Vadakkekotta,217,226
75,20,1,WEEKEND,SN Junction,266,204
75,20,1,WEEKEND,Tripunithura,300,176
75,21,0,WEEKEND,Aluva,299,223
75,21,0,WEEKEND,Pulinchodu,105,114
75,21,0,WEEKEND,Companypady,97,83
75,21,0,WEEKEND,Ambattukavu,102,86
75,21,0,WEEKEND,Muttom,85,94
75,21,0,WEEKEND,Kalamassery,115,80
75,21,0,WEEKEND,CUSAT,112,99
75,21,0,WEEKEND,Pathadipalam,120,100
75,21,0,WEEKEND,Edappally,309,243
75,21,0,WEEKEND,Changampuzha Park,98,77
75,21,0,WEEKEND,Palarivattom,130,111
75,21,0,WEEKEND,JLN Stadium,117,76
75,21,0,WEEKEND,Kaloor,253,279
75,21,0,WEEKEND,Lissie,100,104
75,21,0,WEEKEND,Maharajas College,127,97
75,21,0,WEEKEND,Ernakulam South,298,257
75,21,0,WEEKEND,Kadavanthra,155,93
75,21,0,WEEKEND,Elamkulam,114,106
75,21,0,WEEKEND,Vyttila,207,277
75,21,0,WEEKEND,Thaikoodam,110,91
75,21,0,WEEKEND,Petta,93,89
75,21,0,WEEKEND,Vadakkekotta,120,63
75,21,0,WEEKEND,SN Junction,85,116
75,21,0,WEEKEND,Tripunithura,117,111
75,22,0,WEEKEND,Aluva,295,244
75,22,0,WEEKEND,Pulinchodu,130,117
75,22,0,WEEKEND,Companypady,92,111
75,22,0,WEEKEND,Ambattukavu,88,115
75,22,0,WEEKEND,Muttom,92,77
75,22,0,WEEKEND,Kalamassery,119,83
75,22,0,WEEKEND,CUSAT,141,101
75,22,0,WEEKEND,Pathadipalam,90,74
75,22,0,WEEKEND,Edappally,250,219
75,22,0,WEEKEND,Changampuzha Park,89,95
75,22,0,WEEKEND,Palarivattom,99,83
75,22,0,WEEKEND,JLN Stadium,130,82
75,22,0,WEEKEND,Kaloor,282,186
75,22,0,WEEKEND,Lissie,105,90
75,22,0,WEEKEND,Maharajas College,121,110
75,22,0,WEEKEND,Ernakulam South,321,237
75,22,0,WEEKEND,Kadavanthra,75,77
75,22,0,WEEKEND,Elamkulam,98,82
75,22,0,WEEKEND,Vyttila,337,253
75,22,0,WEEKEND,Thaikoodam,107,95
75,22,0,WEEKEND,Petta,102,68
75,22,0,WEEKEND,Vadakkekotta,132,131
75,22,0,WEEKEND,SN Junction,89,101
75,22,0,WEEKEND,Tripunithura,102,125
76,6,0,WEEKEND,Aluva,310,238
76,6,0,WEEKEND,Pulinchodu,129,107
76,6,0,WEEKEND,Companypady,97,78
76,6,0,WEEKEND,Ambattukavu,130,85
76,6,0,WEEKEND,Muttom,112,116
76,6,0,WEEKEND,Kalamassery,111,85
76,6,0,WEEKEND,CUSAT,128,111
76,6,0,WEEKEND,Pathadipalam,142,111
76,6,0,WEEKEND,Edappally,261,267
76,6,0,WEEKEND,Changampuzha Park,126,104
76,6,0,WEEKEND,Palarivattom,98,85
76,6,0,WEEKEND,JLN Stadium,125,114
76,6,0,WEEKEND,Kaloor,298,258
76,6,0,WEEKEND,Lissie,110,89
76,6,0,WEEKEND,Maharajas College,125,88
76,6,0,WEEKEND,Ernakulam South,267,242
76,6,0,WEEKEND,Kadavanthra,113,88
76,6,0,WEEKEND,Elamkulam,120,120
76,6,0,WEEKEND,Vyttila,309,240
76,6,0,WEEKEND,Thaikoodam,130,74
76,6,0,WEEKEND,Petta,96,108
76,6,0,WEEKEND,Vadakkekotta,100,85
76,6,0,WEEKEND,SN Junction,100,95
76,6,0,WEEKEND,Tripunithura,93,92
76,7,1,WEEKEND,Aluva,685,541
76,7,1,WEEKEND,Pulinchodu,321,179
76,7,1,WEEKEND,Companypady,203,221
76,7,1,WEEKEND,Ambattukavu,250,242
76,7,1,WEEKEND,Muttom,146,249
76,7,1,WEEKEND,Kalamassery,204,185
76,7,1,WEEKEND,CUSAT,237,245
76,7,1,WEEKEND,Pathadipalam,229,158
76,7,1,WEEKEND,Edappally,748,635
76,7,1,WEEKEND,Changampuzha Park,283,163
76,7,1,WEEKEND,Palarivattom,162,165
76,7,1,WEEKEND,JLN Stadium,219,285
76,7,1,WEEKEND,Kaloor,540,564
76,7,1,WEEKEND,Lissie,319,215
76,7,1,WEEKEND,Maharajas College,221,228
76,7,1,WEEKEND,Ernakulam South,686,478
76,7,1,WEEKEND,Kadavanthra,227,257
